order_code	customer	order_date	order_status	customer_po	line_index	line_kind	myob_row_id	myob_line_type	myob_item_number	myob_item_name	description	quantity	quantity_unit	quantity_type	unit_price	line_total	myob_sales_unit	requires_job_sheet	myob_item_uid	myob_order_uid
949940	BLACKWOODS	2025-05-06	closed	SMS90177ST	0	myob_import	0	Transaction			PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	2	cartons	units	86.95	191.29	CTN	0		2d98736f-6a63-5d90-b880-b5d3696e58ec
949945	MATER MISERICORD LTD (B)	2025-05-06	closed	MPO0273167	0	myob_import	0	Transaction			PBR1180G150030MD-IMP - CL24002MD - LD NATURAL POLY BAG ON ROLL 1180MM GUSSET (750+430) X 1500MM X 30UM ; 100/ROLL ; $/ROLL (UOM = ROLL)	3	rolls	total_rolls	48.6	160.38	ROLL	0		22c54602-e231-588e-81c0-6d40251b5eb8
949945	MATER MISERICORD LTD (B)	2025-05-06	closed	MPO0273167	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	3	ea	units	22	72.6	ea	0		22c54602-e231-588e-81c0-6d40251b5eb8
949946	MATER MISERICORD LTD (T)	2025-05-06	closed	MPO0273288	0	myob_import	0	Transaction			PB450G60030YP250 - 219: 20L YELLOW CLINICAL WASTE 450 GUSSET X 600MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # YELLOW CLINICAL WASTE BAGS)	1	cartons	units	28.8	31.68	CTN	1		57d332b1-a2f0-5c87-b2bf-9cf9d9c20b99
949946	MATER MISERICORD LTD (T)	2025-05-06	closed	MPO0273288	1	myob_import	1	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)	2	cartons	units	35	77	CTN	0		57d332b1-a2f0-5c87-b2bf-9cf9d9c20b99
949946	MATER MISERICORD LTD (T)	2025-05-06	closed	MPO0273288	2	myob_import	2	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1	cartons	units	249.9	274.89	CTN	0		57d332b1-a2f0-5c87-b2bf-9cf9d9c20b99
949946	MATER MISERICORD LTD (T)	2025-05-06	closed	MPO0273288	3	myob_import	3	Transaction			***SHIP WITH 949924/MPO0272261/949946/MPO027388*	1	ea	units	0	0		0		57d332b1-a2f0-5c87-b2bf-9cf9d9c20b99
949948	SUNSHINE COAST UNI PRIVATE	2025-05-06	closed	4506924889	0	myob_import	0	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	20	ea	units	4.8	105.6	PK	0		968d3251-6929-55b2-896e-609f37d3b32c
949948	SUNSHINE COAST UNI PRIVATE	2025-05-06	closed	4506924889	1	myob_import	1	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)	24	cartons	units	27.1	715.44	CTN	0		968d3251-6929-55b2-896e-609f37d3b32c
949948	SUNSHINE COAST UNI PRIVATE	2025-05-06	closed	4506924889	2	myob_import	2	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	15	cartons	units	70.5	1163.25	CTN	0		968d3251-6929-55b2-896e-609f37d3b32c
949764	KAB SEATING	2025-05-02	closed	AU01-004434-1	0	myob_import	0	Transaction			PBR1000150050. - LD NATURAL POLY BAG ON ROLL 1000MM X 1500MM X 50UM;200 BAGS PER ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # BAG ON ROLL)	31.6	rolls	total_rolls	182.5	6343.7	ROLL	1		e74dee90-2909-52db-ac03-bf68d688dbc4
949764	KAB SEATING	2025-05-02	closed	AU01-004434-1	1	myob_import	1	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		e74dee90-2909-52db-ac03-bf68d688dbc4
949764	KAB SEATING	2025-05-02	closed	AU01-004434-1	2	myob_import	2	Transaction			***FREIGHT WILL BE CALCULATED ON MANUFACTURING COMPLETION***	1	ea	units	0	0		0		e74dee90-2909-52db-ac03-bf68d688dbc4
949764	KAB SEATING	2025-05-02	closed	AU01-004434-1	3	myob_import	3	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	85	93.5	ea	0		e74dee90-2909-52db-ac03-bf68d688dbc4
948237-09	KILARGO	2025-05-01	dispatched	4501028305.	0	myob_import	0	Transaction			T18580PV(10kg) - LD NATURAL POLYTUBE VENTED & PRINTED "KILARGO" 185MM X 80UM  10kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat large)	6	rolls	total_rolls	55	363	ROLL	1		6115c6cf-6ded-54a5-99d2-75d54281995e
948853-07	KILARGO	2025-05-01	closed	4501216031	0	myob_import	0	Transaction			T18580PV(10kg) - LD NATURAL POLYTUBE VENTED & PRINTED "KILARGO" 185MM X 80UM  10kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat large)	82	rolls	total_rolls	55	4961	ROLL	1		937924cc-c07d-58bc-932b-88663fbbda79
949933	FRIENDLY SOCIETY PRIVATE	2025-05-01	closed	5066769	0	myob_import	0	Transaction			PB640G90075PLI(200) - LCW50421:  L/D LILAC CYTOTOXIC POLY BAG  640 GUSSET X 900 X 75UM  200/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	2	cartons	units	102.95	226.49	CTN	1		ab37d063-3a22-5053-b9b7-8b6ba822b5a6
949934	SAN ANTONE FOOD GROUP PTY	2025-05-01	closed	WALKIN 01.05.25	0	myob_import	0	Transaction			PB255380100 - LD NATURAL POLY BAG 255MM (W) X 380MM (L) X 100UM  500/CTN  $/CTN (UOM = CTN)	1	cartons	units	79	86.9	CTN	1		120dd5d5-c67f-5103-b48c-093e70529279
949407-02	EXECUTIVE DISTRIBUTORS	2025-04-30	closed	PO048555	0	myob_import	0	Transaction			T600130(17KG) - L/D NATURAL POLY TUBE 600MM X 117M X 130UM(17KG);PER ROLL/;$/ROLL (UOM = ROLL)	6	rolls	total_rolls	76.5	504.9	ROLL	1		731d6bc5-3aaf-593c-8c07-6e4b5ff3f149
949611	BLACKWOODS	2025-04-30	closed	CAS23861ST	0	myob_import	0	Transaction			PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1	1000	units	139.95	153.95	THOU	1		62471fd6-5754-5ac5-93ce-9f87653685dd
949654	EXECUTIVE DISTRIBUTORS	2025-04-30	closed	PO049215	0	myob_import	0	Transaction			T100100 (10kg) - L/D NATURAL POLYTUBE 100MM X 540M X 100UM ; 10kg/ROLL;  $PER kilogram (UOM = kg)	50	kg	kg	4.2	231	kg	1		28d3f795-ffcc-52f1-841e-265b952606bc
949654	EXECUTIVE DISTRIBUTORS	2025-04-30	closed	PO049215	1	myob_import	1	Transaction			T300100 (10kg) - L/D NATURAL POLYTUBE 300MM X 100UM  180M/10kg; PER ROLL  $PER/kg (UOM = kg)	70	kg	kg	4.2	323.4	kg	1		28d3f795-ffcc-52f1-841e-265b952606bc
949654	EXECUTIVE DISTRIBUTORS	2025-04-30	closed	PO049215	2	myob_import	2	Transaction			**SHIP WITH KANGA COURIERS WHEN COMPLETED.***	1	ea	units	0	0		0		28d3f795-ffcc-52f1-841e-265b952606bc
949679	BLACKWOODS	2025-04-30	closed	SMS44427ST	0	myob_import	0	Transaction			PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1	1000	units	139.95	153.95	THOU	1		30db4c96-d040-5df3-bed4-d7fd0c0e4ada
949718	BLACKWOODS	2025-04-30	closed	CAS50825ST	0	myob_import	0	Transaction			PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)	1	1000	units	139.95	153.95	THOU	1		1e5c3dd5-592f-5436-b20f-9cda5d62c46e
949744	BLACKWOODS	2025-04-30	closed	BRS56126ST	0	myob_import	0	Transaction			PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	30	rolls	total_rolls	137.75	4545.75	ROLL	1		197c80fe-dae9-5805-acc2-c5a82ace193c
949756	TUFF MANUFACTURING	2025-04-30	closed	P03658	0	myob_import	0	Transaction			T155150 - L/D NATURAL POLY TUBE 155MM X 150UM X 232MTRS 10KG ROLL $/ROLL (UOM = ROLL)	20	rolls	total_rolls	58	1276	ROLL	1		aed5c148-e6af-579c-ad30-7fa1eb3cf42f
949756	TUFF MANUFACTURING	2025-04-30	closed	P03658	1	myob_import	1	Transaction			***USE FMT ACCOUNT TO SHIP ORDER***	1	ea	units	0	0		0		aed5c148-e6af-579c-ad30-7fa1eb3cf42f
949785	ARGUS	2025-04-30	closed	018876	0	myob_import	0	Transaction			T520200-20KGS - L/D NATURAL POLY TUBE 520MM X 104M X 200UM; 20KG/ROLL; $/KG (UOM = kg)   - (Customer Part # .)	440	kg	kg	4.5	2178	kg	1		511f2333-2d24-5079-90b6-85461689ae86
949785	ARGUS	2025-04-30	closed	018876	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	75.8	83.38	ea	0		511f2333-2d24-5079-90b6-85461689ae86
949788	BAMBI ENTERPRISES PTY LTD	2025-04-30	closed	SR250402	0	myob_import	0	Transaction			T100080-25kg - LD NATURAL POLY TUBE 1000MM X 80UM ; 25kg/ROLL ; $/kilogram (UOM = kg)   - (Customer Part # ROLL)	250	kg	kg	6.15	1691.25	kg	1		c425a0ee-b6ac-518a-a310-d65156d47b59
949788	BAMBI ENTERPRISES PTY LTD	2025-04-30	closed	SR250402	1	myob_import	1	Transaction			**FREIGHT WILL BE CALCULATED ON MANUFACTURING COMPLETION****	1	ea	units	0	0		0		c425a0ee-b6ac-518a-a310-d65156d47b59
949788	BAMBI ENTERPRISES PTY LTD	2025-04-30	closed	SR250402	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	233.82	257.2	ea	0		c425a0ee-b6ac-518a-a310-d65156d47b59
949791	HYQUAL	2025-04-30	closed	PO-06803	0	myob_import	0	Transaction			CF915(1830)150WH 100M - CODE (PS6-1) L/D WHITE CENTREFOLD 915(1830MM) X 100M X 150UM ; 25.5kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	6	rolls	total_rolls	144.45	953.37	ROLL	1		1f4b2841-7b1e-5bfa-84de-3b1d4875e078
949791	HYQUAL	2025-04-30	closed	PO-06803	1	myob_import	1	Transaction			PBR10002400200 (25/RL) - L/D NATURAL POLYBAG on ROLL 1000MM X 2400MM X 200UM  25/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	10	rolls	total_rolls	113.4	1247.4	ROLL	1		1f4b2841-7b1e-5bfa-84de-3b1d4875e078
949793	BLACKWOODS	2025-04-30	closed	MCS62795ST	0	myob_import	0	Transaction			PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	2	rolls	total_rolls	137.75	303.05	ROLL	1		150b9fd9-1c9c-5961-9980-7b50236b3563
949810	BLACKWOODS	2025-04-30	closed	GDS66854ST	0	myob_import	0	Transaction			PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	10	rolls	total_rolls	137.75	1515.25	ROLL	1		ce1807e4-0853-5b9f-a148-27237ebff89d
949851	BLACKWOODS	2025-04-30	closed	RCS75317ST	0	myob_import	0	Transaction			PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	10	rolls	total_rolls	137.75	1515.25	ROLL	1		183fcd76-d047-510e-bb9d-9532c7f35db4
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	0	myob_import	0	Transaction			PB15025535 - C10  CLEAR POLY BAG 150MM X 255MM X 35UM  3000/CTN (UOM = THOU)   - (Customer Part # CRAY BAG SMALL)	18	1000	units	19.8	392.04	THOU	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	1	myob_import	1	Transaction			PB18025535 - D10  L/D NATURAL POLYBAG 180MM X 255MM X 35UM  5000/CTN  $PER 1000 (UOM = THOU)   - (Customer Part # CRAY BAG MED)	45	1000	units	17.8	881.1	THOU	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	2	myob_import	2	Transaction			PB20530535 - E12; BAG12A LD NATURAL POLY BAG 205MM X 305MM X 35UM; 3000/CTN; $/1000 (UOM = THOU)   - (Customer Part # CRAY BAG LRGE)	9	1000	units	15.25	150.98	THOU	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	3	myob_import	3	Transaction			PB380760100 BARRA BAG - BAG BA L/D NATURAL POLY BAG   380MM X 760MM X 100UM  50/PK 250/CTN ; $/PK ; (UOM = PK)   - (Customer Part # .)	6	ea	units	16	105.6	PK	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	4	myob_import	4	Transaction			PBR230G56038 - BAG01(R):  L/D NATURAL POLYBAG ON ROLL (180+50)MM X 560MM X 38UM  500/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	24	rolls	total_rolls	26.95	711.48	ROLL	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	5	myob_import	5	Transaction			PBR280910100(250) - BAG 162A:L/D NATURAL POLY BAGS ON ROLL 280MM X 910MM X 100UM  250/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # MACKERAL)	3	rolls	total_rolls	60.95	201.14	ROLL	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	6	myob_import	6	Transaction			PBR380760100(250) - BAG B  L/D NATURAL POLY BAG ON ROLL  380MM X 760MM X 100UM  250/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # BARRA BAG)	2	rolls	total_rolls	62.5	137.5	ROLL	1		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	7	myob_import	7	Transaction			PBR19056035MA-IMP - BAGT1: RUBY TROUT BAGS 190MM X 560MM X 35UM 1000/ROLL  $/ROLL - IMP (UOM = ROLL)	6	rolls	total_rolls	46.6	307.56	ROLL	0		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	8	myob_import	8	Transaction			PBR230G56038-IMP - BAG01R -IMP:  L/D NATURAL POLYBAG ON ROLL (180+50)MM X 560MM X 38UM  500/ROLL  $/ROLL (UOM = ROLL)	6	rolls	total_rolls	26.95	177.87	ROLL	0		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949874	THE DECKSTORE PTY LTD	2025-04-30	closed	32690	9	myob_import	9	Transaction			PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	10	rolls	total_rolls	43	473	ROLL	0		34314caa-990f-5e06-8ba7-ce29ac34a3b2
949885	SUPAFIN SEAFOODS	2025-04-30	closed	5255	0	myob_import	0	Transaction			PB305455100 - LD NATURAL POLY BAG 305MM(W) X 455MM(L) X 100UM  500/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	10	1000	units	75.08	825.88	THOU	1		d0bbf859-8136-5912-8f3b-331ac610481a
949885	SUPAFIN SEAFOODS	2025-04-30	closed	5255	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	75.8	83.38	ea	0		d0bbf859-8136-5912-8f3b-331ac610481a
949909	BRISBANE DRUM EXCHANGE	2025-04-30	closed	LISA2904	0	myob_import	0	Transaction			PBR10151524100(100) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 100UM; 100/ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # .)	8	rolls	total_rolls	139.9	1231.12	ROLL	1		bd2c872a-1d07-5ce4-a6eb-ee7cdfb3baa1
949909	BRISBANE DRUM EXCHANGE	2025-04-30	closed	LISA2904	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	75.8	83.38	ea	0		bd2c872a-1d07-5ce4-a6eb-ee7cdfb3baa1
949910	URANGAN FISHERIES	2025-04-30	closed	PHONE MEGAN 29.04.25	0	myob_import	0	Transaction			PB380760100 BARRA BAG - BAG BA L/D NATURAL POLY BAG   380MM X 760MM X 100UM  50/PK 250/CTN ; $/PK ; (UOM = PK)	10	ea	units	15.8	173.8	PK	1		f256cc9c-5a2f-5cdb-a65e-48f1680d35af
949910	URANGAN FISHERIES	2025-04-30	closed	PHONE MEGAN 29.04.25	1	myob_import	1	Transaction			PBR19056035MA-IMP - BAGT1: RUBY TROUT BAGS 190MM X 560MM X 35UM 1000/ROLL  $/ROLL - IMP (UOM = ROLL)   - (Customer Part # POLY BAG)	15	rolls	total_rolls	46	759	ROLL	0		f256cc9c-5a2f-5cdb-a65e-48f1680d35af
949910	URANGAN FISHERIES	2025-04-30	closed	PHONE MEGAN 29.04.25	2	myob_import	2	Transaction			FREIGHT ACCOUNT - URAFIS001 MEGAN APPROVED 29.04.25 CQ	1	ea	units	0	0		0		f256cc9c-5a2f-5cdb-a65e-48f1680d35af
949911	METALMORPHIC LASER	2025-04-30	closed		0	myob_import	0	Transaction			T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)	2	rolls	total_rolls	90	198	ROLL	1		ef1a9278-9b52-59f1-adb1-5cac9d5cf6f6
949912	GET REAL WORKWEAR & SAFETY	2025-04-30	closed	TIM290425	0	myob_import	0	Transaction			PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	30	cartons	units	86.95	2869.35	CTN	0		07866741-5fe6-5b5d-a4f9-85e0499ec527
949912	GET REAL WORKWEAR & SAFETY	2025-04-30	closed	TIM290425	1	myob_import	1	Transaction			**FREIGHT WILL BE CALCULATED ON MANUFACTURING COMPLETION****	1	ea	units	0	0		0		07866741-5fe6-5b5d-a4f9-85e0499ec527
949912	GET REAL WORKWEAR & SAFETY	2025-04-30	closed	TIM290425	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	498.31	548.14	ea	0		07866741-5fe6-5b5d-a4f9-85e0499ec527
949915	TRIPLE M HOLDINGS PTY LTD	2025-04-30	closed	870619	0	myob_import	0	Transaction			PB100150100 QPB02 - QPB02: LD NATURAL POLYBAG 100MM X 150MM X 100UM ; 1000/CTN (UOM = CTN)   - (Customer Part # 2PBPSD)	3	cartons	units	24.9	82.17	CTN	1		56bd9fb2-03c3-5d01-8a36-a8ee2e78d686
949915	TRIPLE M HOLDINGS PTY LTD	2025-04-30	closed	870619	1	myob_import	1	Transaction			PB15023075 - 2PBPSB - LD NATURAL POLYBAG 150MM X 230MM X 75UM, 1000/CTN, $PER 1000 (UOM = THOU)   - (Customer Part # 2PBPSB)	3	1000	units	41.75	137.78	THOU	1		56bd9fb2-03c3-5d01-8a36-a8ee2e78d686
949915	TRIPLE M HOLDINGS PTY LTD	2025-04-30	closed	870619	2	myob_import	2	Transaction			T120100 - L/D NATURAL POLY TUBE 120MM X 450M X 100UM  10kg/ROLL  $/kilogram (UOM = kg)   - (Customer Part # 2PBPA)	60	kg	kg	3.9	257.4	kg	1		56bd9fb2-03c3-5d01-8a36-a8ee2e78d686
949915	TRIPLE M HOLDINGS PTY LTD	2025-04-30	closed	870619	3	myob_import	3	Transaction			T200100(10kg) - L/D NATURAL POLYTUBE 200MM X 270M X 100UM  10kg/ROLL  $PER kg (UOM = kg)   - (Customer Part # 2PBPB1)	10	kg	kg	2.34	25.74	kg	1		56bd9fb2-03c3-5d01-8a36-a8ee2e78d686
949917	FRIENDLY SOCIETY PRIVATE	2025-04-30	closed	5066727	0	myob_import	0	Transaction			PB1180G150070PCYTO - CYTO240 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 1180 GUSSETT (750+430) X 1500MM X 70UM; 100/CTN; $/CTN; (UOM = CTN)	1	cartons	units	143.3	157.63	CTN	1		66099e4f-5a00-5d79-96ed-e205c4cc22a2
949917	FRIENDLY SOCIETY PRIVATE	2025-04-30	closed	5066727	1	myob_import	1	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	30	cartons	units	56.7	1871.1	CTN	0		66099e4f-5a00-5d79-96ed-e205c4cc22a2
949917	FRIENDLY SOCIETY PRIVATE	2025-04-30	closed	5066727	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	100	110	ea	0		66099e4f-5a00-5d79-96ed-e205c4cc22a2
949918	NOOSA HOSPITAL	2025-04-30	closed	4506917166	0	myob_import	0	Transaction			PB1180G150050YP - YCW24050: 240 LITRE YELLOW CLINICAL WASTE (750+430) GUSSET X 1500MM X 50UM  100/CTN  $PER CTN (UOM = CTN)	1	cartons	units	103.5	113.85	CTN	1		91c64921-65a8-5289-8cf8-006aa2e6bb65
949918	NOOSA HOSPITAL	2025-04-30	closed	4506917166	1	myob_import	1	Transaction			PB450G60030(CL20204) - CL20204: LD NATURAL POLYBAG 450 GUSSET X 600MM X 30UM  250  CTN  $PER CTN (UOM = CTN)   - (Customer Part # BAG)	1	cartons	units	24	26.4	CTN	1		91c64921-65a8-5289-8cf8-006aa2e6bb65
949918	NOOSA HOSPITAL	2025-04-30	closed	4506917166	2	myob_import	2	Transaction			PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	1	cartons	units	65	71.5	CTN	1		91c64921-65a8-5289-8cf8-006aa2e6bb65
949918	NOOSA HOSPITAL	2025-04-30	closed	4506917166	3	myob_import	3	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	6	ea	units	4.8	31.68	PK	0		91c64921-65a8-5289-8cf8-006aa2e6bb65
949918	NOOSA HOSPITAL	2025-04-30	closed	4506917166	4	myob_import	4	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	5	cartons	units	27.1	149.05	CTN	0		91c64921-65a8-5289-8cf8-006aa2e6bb65
949919	GOLD COAST HOSPITAL AND HEALTH SERVICE	2025-04-30	closed	4304638577	0	myob_import	0	Transaction			PB1180G150070PCYTO - CYTO240 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 1180 GUSSETT (750+430) X 1500MM X 70UM; 100/CTN; $/CTN; (UOM = CTN)	2	cartons	units	170	374	CTN	1		0f1f99ff-6718-5d75-b58a-4bf36880114d
949919	GOLD COAST HOSPITAL AND HEALTH SERVICE	2025-04-30	closed	4304638577	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	22	24.2	ea	0		0f1f99ff-6718-5d75-b58a-4bf36880114d
949920	SELANGOR HOSPITAL	2025-04-30	closed	4506918650	0	myob_import	0	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	27.1	298.1	CTN	0		9f54ba5f-5022-5a26-b76d-b455708ea12f
949920	SELANGOR HOSPITAL	2025-04-30	closed	4506918650	1	myob_import	1	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	70.5	775.5	CTN	0		9f54ba5f-5022-5a26-b76d-b455708ea12f
949920	SELANGOR HOSPITAL	2025-04-30	closed	4506918650	2	myob_import	2	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)   - (Customer Part # POLY BAG)	1	cartons	units	130.2	143.22	CTN	0		9f54ba5f-5022-5a26-b76d-b455708ea12f
949921	MICHAEL BURGESS	2025-04-30	closed	WALKIN 30.04.205	0	myob_import	0	Transaction			PB455685150-IMP QPB07 - QPB07 LD NATURAL POLYBAG 455MM X 685MM X 150UM 200/CTN $/CTN (UOM = CTN)	1	cartons	units	101	111.1	CTN	0		c40bad14-ca3d-5912-843d-90abb7cf8331
949922	GREENSLOPES HOSPITAL	2025-04-30	closed	4506918979	0	myob_import	0	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	41	cartons	units	44.4	2002.44	CTN	0		f09fd118-ed1f-5852-a9fa-d154ae132632
949922	GREENSLOPES HOSPITAL	2025-04-30	closed	4506918979	1	myob_import	1	Transaction			PBR1180G150030MD-IMP - CL24002MD - LD NATURAL POLY BAG ON ROLL 1180MM GUSSET (750+430) X 1500MM X 30UM ; 100/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	30	rolls	total_rolls	39.05	1288.65	ROLL	0		f09fd118-ed1f-5852-a9fa-d154ae132632
949923	BARRAMUNDI GARDENS	2025-04-30	closed	PHONE 30.04.25	0	myob_import	0	Transaction			PBR960G650100IMP - BAG 14A KIRBY LINER100UM IMP: L/D NATURAL POLY BAG ON ROLL 960G (555+405) X 650MM X 100UM 200/ROLL $/ROLL (UOM = ROLL)	10	rolls	total_rolls	115	1265	ROLL	0		83c9efb7-a13a-588d-98f9-96efc25a417d
949923	BARRAMUNDI GARDENS	2025-04-30	closed	PHONE 30.04.25	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	75.8	83.38	ea	0		83c9efb7-a13a-588d-98f9-96efc25a417d
