Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2025 to 30 June 2026																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
A1 COATERS																
950931	17 Oct 2025	Receivable Invoice	4305063215		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	18.0000	127.4000	0.00	229.32	2,522.52	2,522.52	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
950931	17 Oct 2025	Receivable Invoice	4305063215		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	2,522.52	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950969	22 Oct 2025	Receivable Invoice	4305081286		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)   - (Customer Part # .)	17.0000	33.6000	0.00	57.12	628.32	719.18	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4030	Sales - Manufactured Finished Goods
950969	22 Oct 2025	Receivable Invoice	4305081286		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	1.0000	82.6000	0.00	8.26	90.86	719.18	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951010	29 Oct 2025	Receivable Invoice	4305099185		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	20.0000	127.4000	0.00	254.80	2,802.80	2,929.56	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951010	29 Oct 2025	Receivable Invoice	4305099185		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	115.2400	0.00	11.52	126.76	2,929.56	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4070	Freight Outgoing
951005	29 Oct 2025	Receivable Invoice	4305095502		PB76090030BKLD(250) (119530) - 119530  LD BLACK POLY BAG  760MM(W) X 900MM(L) X 30UM  250/CTN  $/CTN (UOM = CTN)	7.0000	65.0000	0.00	45.50	500.50	598.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4030	Sales - Manufactured Finished Goods
951005	29 Oct 2025	Receivable Invoice	4305095502		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	89.4500	0.00	8.95	98.40	598.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4070	Freight Outgoing
950985	29 Oct 2025	Receivable Invoice	4305089928		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	82.6000	0.00	16.52	181.72	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
950985	29 Oct 2025	Receivable Invoice	4305089928		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950985	29 Oct 2025	Receivable Invoice	4305089928		**SHIP WITH ORDER 951010/4305099185/950985/4305089928*29/10/25*	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950647	14 Nov 2025	Receivable Invoice	4304963514		PB30545535(1000) - J18:  NATURAL L/D POLY BAG 305MM X 455MM  X 35UM  1000/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	1.0000	58.8000	0.00	5.88	64.68	116.15	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4030	Sales - Manufactured Finished Goods
950647	14 Nov 2025	Receivable Invoice	4304963514		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	46.7900	0.00	4.68	51.47	116.15	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4070	Freight Outgoing
951114	28 Nov 2025	Receivable Invoice	4305144656		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	6.0000	82.6000	0.00	49.56	545.16	754.37	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951114	28 Nov 2025	Receivable Invoice	4305144656		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	190.1900	0.00	19.02	209.21	754.37	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4070	Freight Outgoing
951114	28 Nov 2025	Receivable Invoice	4305144656		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	754.37	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951170	28 Nov 2025	Receivable Invoice	4305172642		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	22.0000	127.4000	0.00	280.28	3,083.08	3,083.08	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951170	28 Nov 2025	Receivable Invoice	4305172642		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	3,083.08	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951170	28 Nov 2025	Receivable Invoice	4305172642		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	3,083.08	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951189	28 Nov 2025	Receivable Invoice	4305180255		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	3.0000	82.6000	0.00	24.78	272.58	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951189	28 Nov 2025	Receivable Invoice	4305180255		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951189	28 Nov 2025	Receivable Invoice	4305180255		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951071	28 Nov 2025	Receivable Invoice	4305126980		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	3.0000	82.6000	0.00	24.78	272.58	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951071	28 Nov 2025	Receivable Invoice	4305126980		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951071	28 Nov 2025	Receivable Invoice	4305126980		**WE ARE WAITING ON PALLET SIZE ORDERS TO SEND ALL TOGETHER ****	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951071	28 Nov 2025	Receivable Invoice	4305126980		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951104	28 Nov 2025	Receivable Invoice	4305139285		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	1.0000	82.6000	0.00	8.26	90.86	90.86	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951104	28 Nov 2025	Receivable Invoice	4305139285		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	90.86	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951104	28 Nov 2025	Receivable Invoice	4305139285		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	90.86	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950905	28 Nov 2025	Receivable Invoice	4305050192		PB30545535(1000) - J18:  NATURAL L/D POLY BAG 305MM X 455MM  X 35UM  1000/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	1.0000	49.0000	0.00	4.90	53.90	53.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4030	Sales - Manufactured Finished Goods
950905	28 Nov 2025	Receivable Invoice	4305050192		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	53.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950905	28 Nov 2025	Receivable Invoice	4305050192		****EXTENDED FOR ANOTHER 2 WEEKS ***	1.0000	0.0000	0.00	0.00	0.00	53.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950905	28 Nov 2025	Receivable Invoice	4305050192		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	53.90	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951052	28 Nov 2025	Receivable Invoice	4305117092		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	82.6000	0.00	16.52	181.72	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951052	28 Nov 2025	Receivable Invoice	4305117092		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951052	28 Nov 2025	Receivable Invoice	4305117092		**WE ARE WAITING ON PALLET SIZE ORDERS TO SEND ALL TOGETHER ****	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951052	28 Nov 2025	Receivable Invoice	4305117092		***SHIP WITH 951170/4305172642 - 951189/4305180255 - 951071/4305126980 - 951114/4305144656 - 951104/4305139285- 950905/4305050192-951052/4305117092 ORDER ALL ON SAME PALLET***	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951209	04 Dec 2025	Receivable Invoice	4305194682		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	17.0000	127.4000	0.00	216.58	2,382.38	2,382.38	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951209	04 Dec 2025	Receivable Invoice	4305194682		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	2,382.38	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951260	15 Dec 2025	Receivable Invoice	4305221540		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	1.0000	77.0000	0.00	7.70	84.70	154.83	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951260	15 Dec 2025	Receivable Invoice	4305221540		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	63.7500	0.00	6.38	70.13	154.83	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4070	Freight Outgoing
951228	13 Jan 2026	Receivable Invoice	4305201941		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	1.0000	82.6000	0.00	8.26	90.86	90.86	90.86	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951228	13 Jan 2026	Receivable Invoice	4305201941		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	90.86	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951344	13 Jan 2026	Receivable Invoice	4305275649		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	3.0000	82.6000	0.00	24.78	272.58	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951344	13 Jan 2026	Receivable Invoice	4305275649		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	272.58	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951337	13 Jan 2026	Receivable Invoice	4305270587		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	1.0000	82.6000	0.00	8.26	90.86	2,473.24	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951337	13 Jan 2026	Receivable Invoice	4305270587		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	17.0000	127.4000	0.00	216.58	2,382.38	2,473.24	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951337	13 Jan 2026	Receivable Invoice	4305270587		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	2,473.24	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951319	13 Jan 2026	Receivable Invoice	4305259837		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	82.6000	0.00	16.52	181.72	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951319	13 Jan 2026	Receivable Invoice	4305259837		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951259	13 Jan 2026	Receivable Invoice	4305221211		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	82.6000	0.00	16.52	181.72	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951259	13 Jan 2026	Receivable Invoice	4305221211		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951306	13 Jan 2026	Receivable Invoice	4305251521		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	82.6000	0.00	16.52	181.72	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951306	13 Jan 2026	Receivable Invoice	4305251521		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	181.72	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951289	13 Jan 2026	Receivable Invoice	4305237473		PB650G90060VPGW-IMP - L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 650 GUSSETT (400+250) X 900 X 60UM; 250/CTN; $/CTN;.. IMP (UOM = CTN)	17.0000	127.4000	0.00	216.58	2,382.38	2,382.38	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951289	13 Jan 2026	Receivable Invoice	4305237473		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	2,382.38	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951087	13 Jan 2026	Receivable Invoice	4305130497		RESEAL:RES0906 - RESEALABLE BAGS 150MM  (W)X 230MM (L) X 50UM  1000/CTN  $PER 1000 (UOM = CTN)	2.0000	49.9000	0.00	9.98	109.78	109.78	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4040	Sales - Purchased Finished Goods
951087	13 Jan 2026	Receivable Invoice	4305130497		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	109.78	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951243	13 Jan 2026	Receivable Invoice	4305211718		RESEAL:RES0906 - RESEALABLE BAGS 150MM  (W)X 230MM (L) X 50UM  1000/CTN  $PER 1000 (UOM = CTN)	2.0000	49.9000	0.00	9.98	109.78	109.78	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4040	Sales - Purchased Finished Goods
951243	13 Jan 2026	Receivable Invoice	4305211718		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	109.78	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951298	13 Jan 2026	Receivable Invoice	4305240959		PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	6.0000	82.6000	0.00	49.56	545.16	545.16	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951298	13 Jan 2026	Receivable Invoice	4305240959		SHIP WITH ORDERS 951243-4305211718/951228-4305201941/951087-4305130497/951289-4305237473/951298-4305240959/951306-4305251521/951259-4305221211/951319-4305259837/951337-4305270587/951344-4305275649ON SAME PALLET***13/01/26	1.0000	0.0000	0.00	0.00	0.00	545.16	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951338	16 Jan 2026	Receivable Invoice	4305270808		PB1140G147038BK-IMP 270415 - 270415: 240 LITRE BLACK POLYBAGS 1140 GUSSET X 1470MM X 38UM  100/CTN  $PER CTN.. (UOM = CTN)	12.0000	74.8500	0.00	89.82	988.02	988.02	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951338	16 Jan 2026	Receivable Invoice	4305270808		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	988.02	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
950986	03 Feb 2026	Receivable Invoice	4305088450		PB40564030 - MEDIUM:  L/D  NATURAL POLY BAG 405MM X 640MM X 30UM  100/PK  1000/CTN $/CTN (UOM = CTN)	7.0000	91.6000	0.00	64.12	705.32	705.32	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4030	Sales - Manufactured Finished Goods
950986	03 Feb 2026	Receivable Invoice	4305088450		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	705.32	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951005-02	03 Feb 2026	Receivable Invoice	4305095502		PB770G95032BK-IMP - 102870: 77L BLACK POLYBAG 770 GUSSET X 950MM X 32UM  250/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # .)	5.0000	65.0000	0.00	32.50	357.50	357.50	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
951005-02	03 Feb 2026	Receivable Invoice	4305095502		**SENDING ALTERNITIVE BAG FOR 119530***NEW ITEM 102870  -77LT PB770G95032**WILL HONOR SAME PRICE FOR THE EXTENDED WAIT TIME**WILLHAVE TO GET UPDATE PRICE FROM QOUTES TEAM  IF THEY LIKE THE BAG ***	1.0000	0.0000	0.00	0.00	0.00	357.50	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA		
951504	16 Feb 2026	Receivable Invoice	4305354956		PB770G95032BK-IMP - 102870: 77L BLACK POLYBAG 770 GUSSET X 950MM X 32UM  250/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # .)	3.0000	69.0000	0.00	20.70	227.70	326.11	0.00	5271	HOSPITALS (QLD HEALTH, RAMSAY, ETC), QLD HEALTH SOA	4020	Sales - Imported Finished Goods
